0.000010555000295665629, 0.00011400830407075417
0.000011958596571551097, 0.00013485134581804132
0.000013548847542761498, 0.000159646267300039
0.00001535027514945236, 0.00018122575587310686
0.00001739105909279758, 0.0002016741021672842
0.000019703420275604287, 0.00023099996462503454
0.000022323500304056047, 0.0002714554459818584
0.00002529185959647346, 0.00031547462296054474
0.000028655056192939075, 0.00037040790517911727
0.0000324656779860023, 0.0004408890619453945
0.00003678284505503351, 0.0005185454154017546
0.00004167285796687337, 0.0005715592840306699
0.00004721288903329176, 0.000627845018693443
0.00005348868717705347, 0.0006693674873002875
0.000060598557289876476, 0.0007099892971622647
0.00006865330435415373, 0.0007485885641581108
0.00007777838330243818, 0.000782575570629814
0.00008811711587205544, 0.0008343311290820918
0.00009982935121965305, 0.000874448087412695
0.00011309864688652447, 0.0009219883184203401
0.00012813129466752383, 0.0009654953232844799
0.00014516270496649293, 0.0010214682593230413
0.00016445834156547418, 0.0010862368967375763
0.00018631854458002744, 0.0011511738346876963
0.00021108511758570936, 0.0012283550046655576
0.0002391438112969731, 0.0013107108344729353
0.0002709326567142815, 0.0014033732509159107
0.00030694803120253375, 0.0015123691100017832
0.00034775134858177427, 0.0016337316514080172
0.0003939788997217027, 0.0017663407017317009
0.000446352164494829, 0.0019149387265964455
0.0005056879027604548, 0.0020785211506366527
0.0005729065101618453, 0.002214092599349694
0.000649065725780548, 0.0024032300528988447
0.0007353526890716531, 0.002636139979604309
0.0008331019987331822, 0.0028265249325708066
0.0009438579078394287, 0.0031229542784918947
0.0010693388730192025, 0.0034555819851994096
0.0012114931183256983, 0.0037636053959149546
0.0013725516424468653, 0.004143660150029449
0.0015550230513773937, 0.0045711917809952065
0.0017617541677160046, 0.005051454124663214
0.001995968963106672, 0.005582174189161144
0.002261339750943404, 0.006280261977505601
0.002561975824314863, 0.006965810512514231
0.002902599883023884, 0.007841393561119292
0.003288505171235774, 0.008791931841688692
0.0037257302612533085, 0.009933741006023148
0.004221101680205063, 0.011310422084927664
0.004782325523055279, 0.01280771005838695
0.005418211802025959, 0.014763094572453816
0.006138638746361956, 0.016953199375207912
0.006954899916064994, 0.019736002801700403
0.007879607986632628, 0.022394525368110353
0.00892740246220457, 0.02629406178930531
0.010114448992039159, 0.03034987590572109
0.011459319678800223, 0.034941671284545145
0.012983092508808915, 0.040781546307469586
0.014709370277672544, 0.046791517240449956
0.01666520602539606, 0.053870856651928825
0.018881100048889498, 0.06202126726303092
0.02139153095780381, 0.07067689214298593
0.024235871619086892, 0.08143948657054563
0.02745820937219427, 0.09233611213746987
0.03110893052950356, 0.10432187465017888
0.035245173679654504, 0.1188809292066773
0.039035779717914026, 0.1362341148551628
